fips,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7
5051,34.578861,-93.146915,178,0.0063,0.1099,0.2997,0.2449,0.1061,0.1774,0.0553,0.0004,0.1997,0.1571,0.2873,0.2397,0.1162,16.06749916,0,14.38849926,11.93845081,50.46382141,7.129593849,0.01213554,7.141729355,3,3,1,1,1,1,1
5053,34.288063,-92.423984,77,0.032,0.3431,0.5064,0.117,0.0015,0,0,0,0.1429,0.1593,0.1607,0.162,0.3751,0,0,0.295709044,8.928792,90.77420807,0,0.001290973,0.001290973,3,2,1,1,1,1,1
5055,36.119922,-90.565241,100,0.0381,0.3238,0.4778,0.1553,0.005,0,0,0,0.1669,0.1778,0.1983,0.0951,0.3619,0,0,1.046499968,3.904514551,10.67661762,41.86200714,42.51036072,84.37236786,1,1,1,1,1,1,1
5057,33.728611,-93.665809,107,0.0488,0.4679,0.4302,0.0529,0.0002,0,0,0,0.0822,0.1388,0.1175,0.1448,0.5167,0,0,1.932500005,8.839510918,57.86216354,31.32257271,0.043252621,31.36582565,3,2,1,1,1,1,1
5059,34.315177,-92.944147,85,0.0441,0.3635,0.4355,0.1491,0.0075,0.0003,0,0,0.1627,0.1053,0.1132,0.2112,0.4076,0,0,0.345025748,8.919857979,90.68334198,0,0.05177426,0.05177426,3,2,1,2,1,1,1
5061,34.083179,-93.990988,173,0.0139,0.214,0.5032,0.2437,0.0246,0.0006,0,0,0.1945,0.1373,0.1925,0.2478,0.2279,0,0,0.632499993,8.501270294,74.65363312,15.25345898,0.959138274,16.21259689,3,2,1,1,1,1,1
5063,35.737499,-91.559942,82,0.0342,0.3045,0.3379,0.1718,0.0884,0.0632,0,0,0.1695,0.137,0.2275,0.1273,0.3387,0,0,0.652899981,6.394616127,68.84173584,22.94235611,1.168391943,24.11074829,3,2,1,1,1,1,1
5065,36.094879,-91.913625,209,0.0058,0.0853,0.3159,0.3881,0.1631,0.0418,0,0,0.2256,0.159,0.2801,0.2442,0.0911,0,0,0.29906258,8.926205635,90.74789429,0,0.02683742,0.02683742,2,2,1,1,1,1,1
5067,35.596605,-91.223178,68,0.158,0.6736,0.1497,0.018,0.0007,0,0,0,0.0267,0.0566,0.0315,0.0536,0.8316,0,0,0.150699988,2.543534756,18.01661873,27.13461685,52.15452957,79.28914642,2,2,1,4,1,1,1
5069,34.277696,-91.930701,61,0.1883,0.5952,0.1939,0.0219,0.0007,0,0,0,0.0575,0.053,0.0551,0.0509,0.7835,0,0,0.380999982,3.280074596,7.567280769,44.41792297,44.35372162,88.77164459,1,1,1,3,1,1,1
5071,35.573359,-93.466322,227,0.0047,0.0867,0.3393,0.3207,0.1327,0.1019,0.0134,0.0006,0.2003,0.158,0.3589,0.1914,0.0914,11.97359943,0,3.083599806,9.174697876,45.84531021,29.86396027,0.058832761,29.92279243,3,2,1,1,1,1,1
5073,33.24066,-93.611643,87,0.0484,0.4256,0.4216,0.102,0.0024,0,0,0,0.1173,0.1232,0.1297,0.1558,0.474,11.98639965,0,0.164359495,7.864356041,79.95264435,0,0.032240499,0.032240499,1,1,1,2,1,1,1
5075,36.041098,-91.101153,76,0.2556,0.6668,0.0753,0.0023,0,0,0,0,0.0157,0.0215,0.0149,0.0255,0.9224,0,0,0.233400002,3.082348108,24.18039131,15.21913147,57.284729,72.50386047,2,2,1,4,1,1,1
5077,34.77975,-90.779288,88,0.0401,0.2729,0.3875,0.2523,0.0378,0.0094,0,0,0.1433,0.1912,0.1447,0.2078,0.313,0,0,0.492199987,6.922114372,45.67864227,12.85773468,34.04930878,46.90704346,1,1,1,1,1,1,1
5079,33.957665,-91.727624,62,0.0911,0.5176,0.355,0.0362,0.0001,0,0,0,0.1105,0.1246,0.0743,0.0819,0.6087,0,0,0.433600008,8.032475471,82.71401978,2.054730415,6.765173912,8.819904327,1,1,1,2,1,1,1
5081,33.699497,-94.229774,97,0.084,0.515,0.3567,0.0441,0.0002,0,0,0,0.0779,0.093,0.1198,0.1103,0.599,0,0,0.557999969,13.59567451,14.76478291,68.53781128,2.543735027,71.08154297,3,2,1,1,1,1,1
5083,35.21855,-93.720563,271,0.0054,0.0704,0.2394,0.2683,0.1246,0.2567,0.0343,0.0009,0.32,0.1207,0.2345,0.249,0.0758,18.96709824,0,0.280263394,7.230897903,73.51260376,0,0.0091366,0.0091366,3,2,1,1,1,1,1
5085,34.755114,-91.894132,69,0.162,0.5902,0.218,0.0297,0.0001,0,0,0,0.0529,0.063,0.0649,0.067,0.7522,1,0,0.160400003,2.114744663,16.95103645,14.99199677,64.7818222,79.77381897,1,1,1,4,1,1,1
5087,36.012545,-93.724053,503,0.0036,0.0424,0.0953,0.1727,0.247,0.4298,0.0092,0,0.2092,0.2865,0.1717,0.2866,0.046,0,0,0.232039407,8.924845695,90.73405457,7.45E-09,0.1090606,0.109060608,2,2,2,1,1,1,2
5089,36.266656,-92.678588,256,0.0042,0.0466,0.1782,0.3082,0.2134,0.2259,0.0233,0.0002,0.2305,0.2297,0.2199,0.2691,0.0508,0,0,0.512099981,8.156877518,81.52816772,9.769406319,0.033448432,9.802854538,2,2,1,1,1,1,1
5091,33.305505,-93.901509,96,0.0348,0.3695,0.5172,0.0782,0.0003,0,0,0,0.136,0.1465,0.1594,0.1538,0.4043,0,0,0.530699968,11.17396641,50.52242279,36.42758942,1.345322967,37.77291107,1,1,1,1,1,1,1
5093,35.766943,-90.052209,69,0.3493,0.6373,0.0134,0,0,0,0,0,0.0015,0.0049,0.002,0.005,0.9866,2,0,0.177000001,1.031784058,4.469751358,47.76499557,44.55646896,92.32146454,1,1,1,4,1,1,1
5095,34.679513,-91.203314,54,0.1913,0.6164,0.1811,0.0112,0,0,0,0,0.0414,0.0564,0.0339,0.0606,0.8077,0,0,0.111599997,1.177291751,11.84423351,45.04098511,41.82588959,86.86687469,1,1,1,3,1,1,1
5097,34.545652,-93.664147,231,0.0074,0.1175,0.3672,0.3139,0.087,0.0915,0.0155,0,0.3211,0.1617,0.2349,0.1574,0.1249,0,0,0.152559415,8.922956467,90.71484375,0,0.209640607,0.209640607,3,2,1,1,1,1,1
5099,33.666699,-93.305072,106,0.0116,0.1908,0.5373,0.2486,0.0117,0,0,0,0.2157,0.2146,0.17,0.1973,0.2024,0,0,0.347362101,8.922040939,90.70555878,1.86E-09,0.025037929,0.025037931,3,2,1,1,1,1,1
5101,35.910063,-93.215084,615,0.0008,0.008,0.0415,0.1288,0.2076,0.432,0.1524,0.0289,0.2486,0.2965,0.1892,0.2569,0.0088,0,0,0.083983094,8.946793556,90.95720673,0,0.01201691,0.01201691,2,1,3,1,1,1,3
5103,33.591158,-92.878418,58,0.0255,0.2604,0.5382,0.1717,0.0042,0,0,0,0.1884,0.193,0.1589,0.1738,0.2859,0,0,0.441199988,8.915878296,90.64292145,0,0,0,3,2,1,1,1,1,1
5105,34.946363,-92.926877,291,0.0029,0.0344,0.1564,0.2716,0.1991,0.2966,0.039,0,0.4055,0.1656,0.2978,0.0938,0.0373,1.99240005,0,0.498400003,8.732329369,88.77687073,0,0,0,3,2,1,1,1,1,1
5107,34.425842,-90.848386,50,0.1547,0.6135,0.1947,0.0334,0.0037,0,0,0,0.0562,0.0556,0.0571,0.0629,0.7682,7.996199608,2,0.085500002,4.94254303,47.20466232,23.30690575,14.46418953,37.77109528,1,1,1,3,1,1,1
5109,34.158191,-93.658659,185,0.0103,0.1488,0.5002,0.2829,0.0451,0.0127,0,0,0.158,0.1839,0.2988,0.2002,0.1591,0,0,0.359175414,8.921243668,90.69745636,0,0.02212459,0.02212459,3,2,1,1,1,1,1
5111,35.568981,-90.680595,63,0.3108,0.5642,0.0623,0.0412,0.0138,0.0077,0,0,0.0157,0.073,0.0209,0.0154,0.875,0,0,0.168500006,3.64293766,11.54646492,8.107307434,76.53479004,84.64209747,1,1,1,1,1,1,1
5113,34.490915,-94.230884,421,0.0007,0.0146,0.0876,0.2052,0.1706,0.3297,0.1756,0.016,0.3261,0.1372,0.3651,0.1563,0.0153,0,0,0.219440967,8.935165405,90.83903503,0,0.00635902,0.00635902,3,2,1,1,1,1,1
5115,35.455297,-93.031535,215,0.0058,0.0827,0.311,0.2953,0.1078,0.1802,0.0172,0,0.2341,0.2401,0.2763,0.161,0.0885,0,0,5.231500149,7.212753773,65.96218872,21.46308136,0.130475193,21.59355736,3,2,1,1,1,1,1
5117,34.828225,-91.5572,68,0.113,0.5807,0.2831,0.0232,0,0,0,0,0.0658,0.0877,0.0693,0.0835,0.6937,0,0,0.110200003,1.119565606,3.463837862,39.16298676,56.14340973,95.30639648,1,1,1,2,1,1,1
5119,34.773988,-92.316515,93,0.0211,0.2418,0.4477,0.2211,0.0455,0.0224,0.0004,0,0.1699,0.2028,0.1893,0.1751,0.2629,0,0,3.549899817,12.41195869,70.15234375,13.61974335,0.266053885,13.8857975,3,2,1,1,1,1,1
5121,36.341299,-91.028441,99,0.0291,0.2501,0.4702,0.2396,0.0109,0.0001,0,0,0.1527,0.2307,0.1963,0.1411,0.2792,0,0,0.488999993,4.856367588,2.915580511,43.35448074,48.38457108,91.73905182,2,2,1,4,1,1,1
5123,35.014438,-90.742199,64,0.0977,0.4231,0.3277,0.1269,0.0215,0.0031,0,0,0.0987,0.1762,0.0955,0.1088,0.5208,0,0,0.077,2.034763098,18.01454163,43.00738525,36.86631012,79.87369537,1,1,1,1,1,1,1
5125,34.648525,-92.674463,131,0.0104,0.1471,0.4527,0.3314,0.0493,0.0091,0,0,0.1687,0.2118,0.23,0.232,0.1575,0,0,11.70020008,10.7427702,54.82691574,22.57401085,0.156103596,22.73011398,3,2,1,2,1,1,1
5127,34.858869,-94.063641,231,0.0175,0.1715,0.2614,0.2875,0.1623,0.0986,0.0012,0,0.2177,0.1805,0.2695,0.1433,0.189,0,0,0.085443668,8.947330475,90.96266937,0,0.004556331,0.004556331,2,2,1,1,1,1,1
5129,35.90966,-92.699351,375,0.0037,0.0662,0.2121,0.2381,0.1739,0.27,0.0338,0.0022,0.2442,0.2397,0.2022,0.244,0.0699,0,0,0.182682753,8.933402061,90.82109833,0,0.062817231,0.062817231,2,2,1,1,1,1,1
5131,35.196981,-94.274989,217,0.0129,0.1825,0.3714,0.3033,0.0888,0.0401,0.001,0,0.2765,0.0788,0.2971,0.1522,0.1954,0,0,1.037799954,11.50145721,54.50714874,32.95321655,0.000378707,32.95359421,3,2,1,1,1,1,1
5133,33.994608,-94.24329,110,0.044,0.3621,0.4588,0.1287,0.0064,0,0,0,0.1156,0.1706,0.1355,0.1722,0.4061,0,0,0.292999983,8.493962288,87.95292664,3.123246908,0.136864007,3.260110855,3,3,1,3,1,1,1
5135,36.173399,-91.471069,137,0.0065,0.083,0.2922,0.4002,0.1619,0.0559,0.0003,0,0.16,0.2664,0.2451,0.239,0.0895,0,0,0.305338383,8.91620636,90.64629364,0,0.132161602,0.132161602,3,2,1,1,1,1,1
5137,35.856989,-92.140494,334,0.0043,0.0469,0.141,0.281,0.2356,0.2798,0.0113,0.0001,0.1775,0.2683,0.2405,0.2625,0.0512,0,0,0.498100013,8.113253593,84.44153595,6.836453915,0.110656597,6.947110653,3,2,1,1,1,1,1
5139,33.168219,-92.598145,74,0.0253,0.2996,0.5611,0.1106,0.0034,0,0,0,0.1471,0.1558,0.167,0.2052,0.3249,0,0,0.317331731,8.926802635,90.7539978,0,0.001868249,0.001868249,3,2,1,1,1,1,1
5141,35.582959,-92.515977,212,0.0073,0.0989,0.3047,0.31,0.152,0.124,0.0031,0,0.2304,0.2595,0.2162,0.1877,0.1062,0,0,0.815699995,7.757057667,59.49931717,31.76630211,0.161622494,31.92792511,3,2,1,1,1,1,1
5143,35.971209,-94.218417,429,0.0102,0.1213,0.2402,0.2894,0.1629,0.1738,0.0022,0,0.1836,0.2329,0.1577,0.2943,0.1315,0,0,0.616872609,8.887003899,90.34939575,0,0.146727398,0.146727398,3,2,1,1,1,1,1
5145,35.254722,-91.753158,69,0.0908,0.5085,0.3461,0.0542,0.0004,0,0,0,0.0804,0.1236,0.1053,0.0914,0.5993,0,0,0.13319999,9.189824104,8.859570503,59.06556702,22.75184059,81.8174057,1,1,1,1,1,1,1
5147,35.189071,-91.244418,60,0.1456,0.6202,0.2182,0.0155,0.0005,0,0,0,0.0366,0.0838,0.0404,0.0734,0.7658,0,0,0.179899991,2.462863207,19.35073662,31.82458115,46.1819191,78.00650024,2,2,1,4,1,1,1
5149,34.997713,-93.408303,126,0.0288,0.3126,0.4384,0.1236,0.0513,0.0421,0.0032,0,0.1838,0.1852,0.1804,0.1092,0.3414,0,0,0.088653632,8.945987701,90.94901276,0,0.016346371,0.016346371,3,2,1,1,1,1,1
6001,37.648081,-121.913304,146,0.0224,0.1172,0.1629,0.193,0.1547,0.2397,0.0863,0.0238,0.2055,0.2326,0.1843,0.238,0.1396,0,0,1.031103611,42.47868347,49.67739105,4.510372162,2.302448034,6.812819958,1,1,1,1,1,1,1
6003,38.61761,-119.798999,2630,0.0001,0.0026,0.0141,0.0596,0.096,0.3779,0.2515,0.1982,0.2477,0.2698,0.1697,0.3101,0.0027,0,16.99489975,0.0051,8.646903992,74.35309601,0,0,0,3,2,1,1,1,1,1
6005,38.44355,-120.653856,719,0.0003,0.0072,0.0461,0.1396,0.164,0.2758,0.1513,0.2157,0.1887,0.2127,0.2741,0.317,0.0075,0,0,0.474299997,14.34749317,81.53670502,3.641501665,0,3.641501665,1,1,3,1,1,1,2
6007,39.665959,-121.601919,373,0.0023,0.0263,0.1898,0.2433,0.1571,0.2899,0.0781,0.0132,0.1559,0.1918,0.184,0.4397,0.0286,0,0,7.292396069,24.94288635,64.13761139,3.188646555,0.438460588,3.627107143,1,1,1,1,1,1,1
6009,38.187844,-120.555115,499,0.0015,0.02,0.1085,0.2526,0.2027,0.3175,0.0855,0.0117,0.2674,0.1287,0.3029,0.2795,0.0215,0,0,0.547428489,24.10144424,71.64659882,1.542023182,2.162504911,3.704528093,1,1,2,1,1,1,2
6011,39.177739,-122.237563,40,0.1294,0.6388,0.176,0.0452,0.0054,0.0052,0,0,0.0929,0.0895,0.0246,0.0248,0.7682,0,0,0.022839557,29.37322998,61.19866943,3.792217255,5.613042831,9.405260086,1,1,2,1,1,1,2
6013,37.919479,-121.951543,395,0.0002,0.0037,0.0182,0.0662,0.1105,0.5149,0.2052,0.0811,0.2601,0.3128,0.2178,0.2054,0.0039,0,0,3.41158247,43.40087891,43.82204437,6.553604603,2.811891079,9.365495682,1,1,2,1,1,1,2
6015,41.749903,-123.980998,493,0,0.0019,0.0115,0.0353,0.0496,0.2376,0.3108,0.3533,0.2456,0.2782,0.1772,0.2971,0.0019,0,0,0.080899999,16.22485542,83.69424438,0,0,0,2,2,1,1,1,1,1
6017,38.785532,-120.534398,1442,0.0004,0.0066,0.0283,0.0999,0.1569,0.5155,0.1491,0.0433,0.3487,0.0825,0.3081,0.2537,0.007,0,0,0.136099994,8.943200111,90.92070007,0,0,0,3,2,2,1,1,1,2
6019,36.761006,-119.655019,106,0.1844,0.7454,0.07,0.0002,0,0,0,0,0.0122,0.0148,0.0182,0.025,0.9298,0,0.377245188,0,2.171708822,18.15511703,0.067016602,79.22891235,79.29592896,1,1,1,1,1,1,1
6021,39.602546,-122.4017,140,0.0105,0.1005,0.2078,0.285,0.1873,0.1892,0.019,0.0007,0.1482,0.3147,0.1952,0.2309,0.111,0,0,0.0108,58.79683304,32.87558365,8.316782951,0,8.316782951,1,1,2,1,1,1,2
6023,40.706673,-123.925818,628,0,0.0027,0.0118,0.0583,0.1013,0.556,0.2136,0.0563,0.2474,0.2034,0.3342,0.2123,0.0027,0,0,0.052099999,11.22683811,88.72106171,0,0,0,2,2,1,1,1,1,1
6025,33.040816,-115.355395,7,0.2073,0.641,0.1504,0.0013,0,0,0,0,0.0239,0.0197,0.034,0.0741,0.8483,0,19.20565796,0.005868535,1.820019484,4.04642725,0,74.92202759,74.92202759,1,1,1,1,3,1,1
6027,36.561977,-117.403927,1259,0,0.0012,0.0134,0.1093,0.1065,0.2959,0.2557,0.218,0.2111,0.3978,0.1885,0.2014,0.0012,0,78.8711319,0,20.21320915,0.910446107,0,0.005212946,0.005212946,1,1,3,1,1,2,3
6029,35.346629,-118.729506,407,0.0041,0.0351,0.0907,0.2134,0.2244,0.3497,0.0717,0.0109,0.1853,0.15,0.2273,0.3982,0.0392,0,18.22166824,0.489394337,29.06567001,41.24464417,5.332651615,5.645969868,10.97862148,1,1,3,1,1,1,3
6031,36.072478,-119.81553,56,0.3431,0.6444,0.0125,0,0,0,0,0,0.0017,0.0037,0.0007,0.0064,0.9875,0,2.083883286,0,3.517953873,25.42967224,0.272293091,68.69619751,68.9684906,7,7,7,7,7,7,7
6033,39.094802,-122.746757,546,0.0109,0.1309,0.1759,0.1041,0.0689,0.3269,0.1719,0.0105,0.1999,0.2015,0.3305,0.1263,0.1418,44.03499985,3.488999367,0.944459736,4.332840443,44.04965973,0,3.149040937,3.149040937,7,7,7,7,7,7,7
6035,40.721089,-120.629931,1954,0.0007,0.0149,0.0613,0.2097,0.199,0.4279,0.0819,0.0046,0.1261,0.2268,0.23,0.4015,0.0156,0,4,0.0188,15.58729362,77.98088074,0.851840854,1.561184049,2.413024902,3,2,2,1,1,1,2
6037,34.196398,-118.261862,197,0.0075,0.0953,0.2074,0.2263,0.1808,0.2516,0.0292,0.0019,0.1235,0.1671,0.3543,0.2523,0.1028,0,2.44E-08,99.95519257,2.10E-07,0,0,0.044807199,0.044807199,1,1,1,1,1,1,1
6039,37.210039,-119.749852,633,0.0012,0.0161,0.1254,0.3975,0.2535,0.1816,0.0229,0.0018,0.1327,0.2046,0.2797,0.3657,0.0173,0,0,0.495900005,50.13948441,42.62055969,6.744057178,0,6.744057178,1,1,2,1,1,1,2
6041,38.051817,-122.745974,164,0.0016,0.0159,0.0513,0.0933,0.1214,0.4584,0.2329,0.0252,0.2659,0.2224,0.2234,0.2708,0.0175,7.99489975,0,0.181999996,9.328886986,82.38661957,0.10759408,0,0.10759408,1,1,1,1,1,1,1
6043,37.570034,-119.91286,1079,0.0001,0.0052,0.0412,0.1539,0.1622,0.4297,0.173,0.0347,0.1149,0.2539,0.289,0.3369,0.0053,0,0,0.710034549,8.869439125,90.17076111,0,0.2497655,0.2497655,1,1,2,1,1,1,2
6045,39.432388,-123.442881,550,0.0089,0.0629,0.0637,0.0852,0.1119,0.4271,0.2107,0.0296,0.2499,0.2572,0.2254,0.1957,0.0718,0,0,0.080499999,8.948179245,90.97132111,0,0,0,2,2,1,1,1,1,1
6047,37.194806,-120.722802,30,0.2545,0.7268,0.0187,0,0,0,0,0,0.0036,0.0044,0.0035,0.0072,0.9813,0,3.855910301,0.345694423,10.53181458,14.1137867,4.885757446,66.26703644,71.15279388,1,1,1,1,1,1,1
6049,41.592919,-120.71837,1534,0.0445,0.3899,0.3515,0.1131,0.0537,0.0376,0.0097,0,0.116,0.1879,0.1222,0.1395,0.4344,0,4.829544067,0.097899996,36.09877396,26.14297867,0.157463074,32.67333984,32.83080292,1,1,2,1,1,1,2
6051,37.915836,-118.875167,2480,0.0036,0.0406,0.1674,0.4833,0.1486,0.1334,0.022,0.0011,0.2831,0.1742,0.0703,0.4282,0.0442,9,0,0.007799999,17.26820946,72.07698059,0.121762991,1.525246978,1.647009969,1,1,1,1,2,1,1
6053,36.240107,-121.315573,393,0.0002,0.0053,0.0298,0.0948,0.1203,0.404,0.2307,0.1149,0.2552,0.2819,0.1609,0.2965,0.0055,0,0,0.038472708,14.22386742,85.24249268,0,0.495166987,0.495166987,1,1,3,1,1,1,2
6055,38.507351,-122.325995,444,0.0012,0.0171,0.0653,0.1221,0.1199,0.4174,0.2035,0.0535,0.2725,0.1779,0.2571,0.2742,0.0183,0,0,0,5.176029205,52.6219101,0,42.2020607,42.2020607,1,1,1,1,1,1,1
6057,39.295191,-120.773446,1514,0.0009,0.0142,0.0703,0.1512,0.1352,0.3572,0.2067,0.0643,0.2226,0.1648,0.2634,0.3341,0.0151,0,0,0.0244,11.13383007,87.38061523,1.461154699,0,1.461154699,2,2,1,1,1,1,1
6059,33.675687,-117.777207,124,0.0184,0.2316,0.4238,0.235,0.0677,0.0234,0.0001,0,0.1124,0.1224,0.1742,0.341,0.25,0,5.998796463,37.63029861,29.28824043,26.26925278,0,0.813413382,0.813413382,1,1,1,1,1,1,1
6061,39.062032,-120.722718,903,0.0003,0.0028,0.0148,0.0444,0.0571,0.2061,0.1931,0.4814,0.1999,0.2608,0.3,0.2362,0.0031,1.994799972,0,0.182399988,10.93842602,85.42497253,1.459401369,0,1.459401369,3,2,1,1,1,1,1
6063,39.99517,-120.829516,1728,0.0003,0.0034,0.0198,0.0766,0.124,0.4969,0.2153,0.0637,0.0642,0.1718,0.3252,0.4351,0.0037,0,0,0.145500004,8.942359924,90.91213989,0,0,0,3,2,1,1,1,1,1
6065,33.729828,-116.002239,718,0.0016,0.0232,0.1902,0.1849,0.1113,0.2936,0.1589,0.0363,0.0757,0.175,0.4738,0.2507,0.0248,0,62.94936752,0,37.04963303,0,0,0.001000103,0.001000103,1,1,1,1,1,2,1
6067,38.450011,-121.340441,18,0.1563,0.7004,0.1367,0.0065,0.0001,0,0,0,0.0252,0.0374,0.0278,0.0529,0.8567,0,0,0,23.22635078,26.26088905,1.812961578,48.69979858,50.51276016,1,1,1,1,1,1,1
6069,36.610702,-121.085296,818,0.0014,0.0144,0.0321,0.0633,0.0965,0.427,0.2978,0.0675,0.188,0.173,0.3063,0.3169,0.0158,0,5.426017761,0.030195031,51.09500122,28.74845695,9.187908173,5.512420177,14.70032883,1,1,1,1,1,1,1
6071,34.85722,-116.181197,467,0.0106,0.3227,0.5612,0.072,0.0204,0.013,0.0001,0,0.0462,0.0042,0.0561,0.5602,0.3333,0,66.07862854,0.025999999,33.8890419,0,0,0.006329631,0.006329631,2,1,1,1,1,2,1
6073,33.023604,-116.776117,704,0.0004,0.0043,0.0365,0.1461,0.1604,0.336,0.1818,0.1345,0.2536,0.13,0.2685,0.3432,0.0047,0,0.61057663,0.985799968,43.00208282,52.83853531,2.54417491,0.018829141,2.563004017,1,1,2,1,1,1,1
6075,37.727239,-123.032229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,37.935034,-121.272237,10,0.09,0.6673,0.23,0.0119,0.0008,0,0,0,0.0511,0.0619,0.0518,0.0779,0.7573,0,0.657310009,0,5.108566761,27.4134903,0.269569397,66.55106354,66.82063293,1,1,1,1,1,1,1
6079,35.385227,-120.44754,640,0.0011,0.0135,0.0827,0.1901,0.172,0.4022,0.1314,0.007,0.1871,0.1556,0.3411,0.3016,0.0146,0,0,0.141921625,25.03631783,71.36511993,2.519795656,0.936844587,3.456640244,1,1,2,1,1,1,2
6081,37.414664,-122.371542,387,0.0004,0.004,0.0198,0.083,0.139,0.5339,0.2035,0.0164,0.1774,0.2689,0.2613,0.288,0.0044,0,0,0.826200008,24.61845016,70.16667175,4.291744232,0.096933603,4.388678074,1,1,1,1,1,1,1
6083,34.537378,-120.038485,150,0.0009,0.0119,0.0525,0.0964,0.0898,0.2992,0.1189,0.0206,0.0257,0.1805,0.2527,0.2185,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,37.220777,-121.690622,376,0.0022,0.0206,0.0598,0.1136,0.1379,0.4381,0.2147,0.0131,0.1636,0.1706,0.3177,0.3253,0.0228,0,0,8.847387314,24.96086121,43.04501724,3.190254211,19.95648003,23.14673424,3,2,2,1,1,1,2
6087,37.012488,-122.007205,31,0.011,0.1092,0.132,0.0848,0.035,0.0284,0.0018,0,0.0147,0.0608,0.1221,0.0844,0.1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6089,40.760522,-122.04355,484,0.0015,0.0277,0.1366,0.2679,0.2039,0.2737,0.0799,0.0088,0.1803,0.1551,0.3175,0.3179,0.0292,0,0,0.055820983,10.30240917,79.9389267,0.383396149,9.319446564,9.702842712,1,1,2,1,1,1,2
6091,39.576925,-120.521993,2239,0.0005,0.0099,0.0487,0.1625,0.1978,0.4367,0.1325,0.0114,0.2836,0.1922,0.3557,0.1581,0.0104,0,0,0.037099998,16.53520393,83.42769623,0,0,0,3,2,2,1,1,1,2
6093,41.587986,-122.533287,825,0.0529,0.2138,0.1792,0.1749,0.1178,0.1894,0.0549,0.0171,0.1908,0.1952,0.1575,0.1898,0.2667,0,0,0.393943459,14.63847923,67.41931915,1.823027611,15.72523022,17.54825783,1,1,1,1,1,1,1
6095,38.267226,-121.939594,15,0.0973,0.5731,0.2995,0.0292,0.0008,0.0001,0,0,0.0807,0.0583,0.0445,0.1461,0.6704,0,6.750823975,0.429140419,41.18880081,43.59009552,5.466230392,2.574908972,8.041139603,1,1,1,1,1,1,1
6097,38.532574,-122.945194,52,0.0139,0.1416,0.33,0.2981,0.1049,0.0984,0.0128,0.0003,0.1807,0.3075,0.1717,0.1846,0.1555,0,0,0,19.05434036,61.41379547,1.142894745,18.38896942,19.53186417,1,1,1,1,1,1,1
6099,37.562384,-121.002656,23,0.1099,0.7013,0.1868,0.002,0,0,0,0,0.034,0.0457,0.0427,0.0664,0.8112,0,0.000547858,0,0.003310298,0.039301328,0,99.95684052,99.95684052,1,1,1,1,1,1,1
6101,39.035257,-121.702758,10,0.2252,0.6261,0.1409,0.0078,0,0,0,0,0.0286,0.044,0.0256,0.0505,0.8513,0,0,0,0.84510994,8.591810226,0,90.56307983,90.56307983,1,1,1,1,1,1,1
6103,40.126156,-122.232276,87,0.1693,0.6626,0.1529,0.0141,0.0001,0.001,0,0,0.0523,0.0546,0.0381,0.0231,0.8319,0,0,0,17.67085266,20.76581573,1.372531891,60.19079971,61.5633316,1,1,1,1,1,1,1
6105,40.647724,-123.114404,1005,0,0.0011,0.0073,0.0323,0.0512,0.3217,0.3901,0.1963,0.2454,0.3191,0.2018,0.2326,0.0011,0,0,0.151800007,15.29693317,80.29293823,4.258328438,0,4.258328438,3,2,1,1,1,1,1
6107,36.230453,-118.780542,1451,0,0.001,0.005,0.0199,0.05,0.3836,0.3636,0.1769,0.1281,0.1153,0.3575,0.3981,0.001,0,1.516198158,0.018760813,10.51711845,85.84679413,2.065654278,0.035474181,2.101128578,1,1,4,1,1,1,4
6109,38.021451,-119.964708,1570,0.0003,0.0038,0.0313,0.1112,0.1904,0.5263,0.112,0.0247,0.104,0.2695,0.3145,0.3079,0.0041,0,0,0.0129,19.12908363,74.04024506,6.817771912,0,6.817771912,3,2,1,1,1,1,1
6111,34.358742,-119.133143,67,0.0563,0.4106,0.265,0.0709,0.0486,0.1048,0.0308,0.013,0.0524,0.1444,0.2079,0.1284,0.4669,0,0,0,6.735975266,17.95993233,0.436431885,74.86766052,75.30409241,1,1,1,2,1,1,1
6113,38.679268,-121.903178,30,0.1847,0.7147,0.0986,0.002,0,0,0,0,0.0202,0.0398,0.0216,0.019,0.8994,0,0,0,5.126426697,17.08321381,0.302642822,77.48771667,77.7903595,1,1,2,1,1,1,2
6115,39.270026,-121.34428,260,0.0012,0.0162,0.0908,0.2251,0.2192,0.3521,0.0778,0.0176,0.223,0.2101,0.1804,0.3691,0.0174,0,0,0.746892393,34.6775589,60.02329636,4.152209282,0.4000431,4.552252293,1,1,1,1,1,1,1
8001,39.874325,-104.331872,1597,0.053,0.464,0.4552,0.0278,0,0,0,0,0.1058,0.2397,0.0579,0.0796,0.517,0,6.494102478,0.501599967,89.00733948,0,2.217628479,1.779332995,3.996961594,1,1,1,1,1,1,1
